Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type
2913,2960159,60000.0,1988,1,100,70.7,6.0,0.5,3236729.0,34993.7,32.76,40.761858,-73.992856,4.0,121.0,5.146912912388804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2105,3554175,108875.0,1920,1,100,116.5,12.6,0.0,1513.0,17.6,11.53,40.750576,-73.985625,5.0,84.0,6.417059026511312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
3748,1463980,535720.0,1960,1,100,113.4,16.0,,,,19.22,40.758224,-73.973231,5.0,102.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
11693,2677898,79500.0,1956,1,100,80.3,5.3,0.7,4884916.3,52276.8,,40.590858,-73.937156,15.0,626.0,5.558756702605943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12572,4419453,95684.0,1951,1,100,98.7,6.5,0.8,7266600.3,78793.4,,,,,,5.955837369464831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8547,2774301,50163.0,1930,1,100,56.2,2.9,0.1,307499.6,3075.0,68.2,40.886429,-73.863977,12.0,394.0,5.134032172240181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6212,5833839,51138.0,1930,1,100,109.3,11.0,0.0,33800.0,338.0,35.6,40.851407,-73.938081,12.0,273.0,5.596939379038152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10481,4738575,58800.0,1941,1,100,89.2,3.6,0.8,4503500.0,48832.7,54.55,40.657592,-73.954469,9.0,802.0,5.477300022076476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11207,2612589,257300.0,1960,1,100,70.6,4.4,0.6,4712304.2,50367.0,,40.598695,-74.005916,11.0,282.0,5.522660198437729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10799,4411851,62934.0,1927,1,100,88.9,3.5,0.8,4577900.2,48909.4,147.07,40.645162,-73.97932,12.0,496.0,5.5595271186687025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4911,2734746,266776.0,1987,1,100,75.6,9.3,0.4,9321599.6,93216.0,40.79,40.780606,-73.952243,8.0,14602.0,6.204759762367377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7604,4403948,54000.0,1941,1,100,85.1,3.8,0.1,290985.0,2959.4,0.0,40.857807,-73.904549,5.0,239.0,5.656341400056065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2718,2771469,85309.0,1923,1,100,98.8,9.2,0.7,5676239.5,61716.8,,40.763684,-73.981355,5.0,137.0,5.70877001616724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3048,4921989,117150.0,1929,1,100,72.1,5.8,0.6,6207400.0,69548.2,25.74,40.773348,-73.978063,7.0,153.0,5.798183150077685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5833,2721240,65058.0,1929,1,100,86.1,5.0,0.7,5234313.6,55603.3,79.14,40.826571,-73.950826,9.0,229.0,5.627621113690637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13629,3100366,79224.0,1940,1,100,82.9,3.6,0.1,533539.0,5335.4,89.19,,,,,5.991214515852772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4993,4365510,50676.0,1985,1,100,60.7,,,2515128.2,,39.67,40.779192,-73.946908,8.0,152.0,4.894850261102546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1752,4038849,371863.0,1963,1,100,58.5,6.3,,,,,40.738651,-73.999599,4.0,81.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14453,4038921,169000.0,1963,1,100,58.7,4.3,0.5,9397886.2,101248.0,25.17,,,,,6.213006817055218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10783,5870043,54000.0,1936,1,100,72.4,2.8,0.7,3260299.7,35472.0,,40.647717,-73.974285,7.0,504.0,5.200704537681037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11981,2707940,161001.0,1960,1,100,75.3,4.7,0.5,8601511.3,91055.1,63.72,40.584259,-73.93187,15.0,622.0,6.300418754835302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
10533,3538076,70200.0,1928,1,100,69.4,2.9,0.6,4824808.4,52348.7,,40.655182,-73.953977,17.0,822.0,5.546348633370026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3462,4040441,97685.0,1916,1,100,46.3,4.2,,,,38.47,40.790607,-73.976588,7.0,175.0,5.473530384104697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2719,5849466,625844.0,1987,1,90,94.4,13.4,0.1,3506125.7,35061.3,42.93,40.763256,-73.980611,5.0,137.0,5.226821364842967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
13000,4043318,180834.0,2009,1,100,52.5,3.6,0.4,6983333.6,77884.3,26.94,,,,,5.915932484495545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5048,2669620,222200.0,1954,1,100,61.7,4.2,0.5,10692194.5,117157.3,31.33,40.772215,-73.946299,8.0,136.0,6.341945346883387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14662,4007334,51938.0,2009,1,100,11.4,3.3,0.0,8354.8,83.5,,,,,,-0.916290731874155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5684,3527673,60642.0,1987,1,100,87.9,4.8,0.0,164156.2,1641.6,,40.812961,-73.960287,9.0,211.0,5.769258056615112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14335,2612579,184896.0,1964,1,100,85.6,5.2,0.7,12472923.0,131805.7,84.43,,,,,6.496020557860377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8840,2682570,104000.0,1954,1,100,96.2,5.0,0.7,6934455.9,75761.9,43.56,40.886399,-73.912823,8.0,30701.0,6.132312855695361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12990,2596985,132960.0,1939,1,100,64.1,3.2,0.6,7908799.3,84471.1,,,,,,6.040492778175336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8305,4413935,73000.0,1928,1,90,169.8,7.0,0.8,5915536.4,62469.5,,40.840323,-73.873208,6.0,220.0,6.51352680279996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2054,4838673,132844.0,1915,1,90,43.8,6.1,0.0,24002.4,249.7,27.03,40.747247,-73.987607,5.0,76.0,5.39906726964818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
4214,2790862,62100.0,1937,1,100,86.6,6.1,0.0,48075.0,480.8,28.19,40.770365,-73.96806,8.0,122.0,5.793013608384144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12079,2782379,140760.0,1932,2,100,71.2,3.4,0.7,9197430.9,100861.1,48.87,,,,,6.191339471482838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9339,4407839,120000.0,1956,1,100,74.7,4.2,0.7,7488979.2,81645.8,44.89,40.675292,-73.969555,8.0,207.0,5.985949366419872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8894,2646367,87129.0,1908,1,100,53.0,7.7,0.3,2369616.1,25938.3,37.11,40.703647,-73.989562,2.0,21.0,4.835487941050301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
9476,3388498,59083.0,1921,1,100,86.8,3.5,0.8,4877699.9,53536.0,,40.663665,-73.945529,9.0,329.0,5.557214087568064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3740,2790319,58342.0,1915,1,100,119.3,22.4,,,,,40.758136,-73.97627,5.0,102.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
9284,2805434,72900.0,1941,1,100,68.4,3.6,0.6,4470696.8,49059.0,25.71,40.674244,-73.97148,6.0,159.0,5.470167623474696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
581,1052478,1141276.0,1967,1,90,133.0,15.2,0.0,544887.5,5448.9,27.43,40.709043,-74.010626,1.0,7.0,3.3638415951183864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
9017,2680561,62096.0,1910,1,100,111.7,9.1,0.8,4384525.5,44175.1,44.76,40.700908,-73.992206,2.0,1.0,5.450609176890295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
11251,3121000,60780.0,1970,1,100,59.6,3.4,0.5,3281739.9,34732.9,47.55,40.619041,-73.969487,12.0,452.0,5.244916589820922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
6104,4735330,80263.0,1915,1,100,104.4,4.2,1.0,7182063.4,77572.6,70.12,40.854889,-73.931481,12.0,279.0,5.9441108507245115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9148,4979818,113628.0,1920,1,95,51.9,5.3,0.4,3764099.7,41654.8,26.08,40.678634,-74.006421,6.0,59.0,5.297817241506355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9123,3215789,58590.0,2009,1,100,60.1,9.5,0.3,1771000.0,19055.7,35.22,40.681001,-73.980624,6.0,127.0,4.544358046591334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5834,4370680,102068.0,1911,1,100,50.8,3.2,0.5,4023132.9,46467.9,,40.826851,-73.95217,9.0,229.0,5.364573162325102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
14448,2805394,199444.0,1963,2,100,71.2,3.3,0.6,13050024.9,138561.5,54.3,,,,,6.541174288923939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
12423,3116283,407200.0,1991,1,100,66.0,20.4,,,,81.81,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4127,2664118,1142297.0,1972,1,100,126.4,8.9,0.9,90299027.5,882288.0,46.59,40.758725,-73.961803,6.0,10601.0,8.505565855175258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
5925,2658513,218032.0,1931,1,100,95.4,4.2,,,,,40.834623,-73.947662,12.0,241.0,6.092214450208125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
645,2657266,383166.0,1992,1,100,194.1,7.0,1.2,42767574.6,427675.7,,40.711453,-74.010504,1.0,13.0,7.728239708003278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
8040,5244611,63000.0,1926,1,100,52.7,2.7,0.1,328000.0,3280.0,57.92,40.87487,-73.877886,7.0,423.0,5.266826699456666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4997,2776834,194212.0,2004,1,95,78.6,8.1,0.5,9743499.9,105525.5,48.1,40.780515,-73.946184,8.0,152.0,6.249009525139524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
8348,3531878,758733.0,2007,1,100,190.9,31.1,0.8,46801558.0,468015.6,,40.842742,-73.838406,11.0,284.0,7.818390046000134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
9543,3072441,88244.0,1927,1,100,75.7,4.2,0.4,3537278.2,35372.8,79.98,40.664482,-73.933893,9.0,355.0,5.784132827309859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9036,2805174,91416.0,1956,1,100,66.7,4.5,0.6,5122939.9,55388.6,,40.697123,-73.995925,2.0,301.0,5.6061696457892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
2501,4951949,165594.0,1960,1,100,89.8,10.5,0.0,332118.5,3361.1,,40.748434,-73.976714,6.0,80.0,2.8678989020441064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
4831,2804810,67500.0,1905,1,100,73.9,14.2,0.0,1106.1,13.0,0.0,40.779596,-73.953436,8.0,14802.0,4.879006851617819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
10681,2663718,69820.0,1958,1,100,77.2,5.1,0.6,3676100.7,39501.2,,40.642136,-73.960738,14.0,514.0,5.396804313262691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
799,5864819,127879.0,1911,1,100,98.8,21.5,0.3,3165744.2,36755.9,61.4,40.717217,-74.000602,1.0,31.0,5.12455904041457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
3182,3529293,68989.0,1926,1,100,68.4,3.3,0.6,4075076.3,40750.8,32.3,40.777839,-73.983868,7.0,159.0,5.377128546972327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9743,3881824,72598.0,2011,1,100,59.4,10.5,0.2,1883380.7,20157.2,5008.29,40.686206,-73.954489,3.0,229.0,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9861,5877620,131215.0,1928,3,100,2.1,0.6,,,,,40.720531,-73.957593,1.0,557.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13133,4124778,88500.0,1930,1,100,97.1,2.5,0.9,7067876.5,81690.1,1.67,,,,,5.927992124152408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-Refrigerated Warehouse
2842,4043734,650500.0,2005,1,100,81.8,10.0,0.5,28107953.2,288473.0,46.79,40.757834,-73.99124,4.0,115.0,7.308475816059545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
1523,4978579,183484.0,1966,1,100,110.2,24.8,0.2,4842300.0,48423.0,,40.742233,-74.002494,4.0,83.0,5.549853992363464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hotel
11291,4014223,62640.0,1928,1,100,66.2,2.6,0.6,3576800.0,38079.9,13.23,40.606706,-73.98236,11.0,428.0,5.247024072160486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
7066,3522408,61806.0,1926,1,100,83.6,4.6,0.7,4812199.6,51232.7,,40.842002,-73.910499,4.0,225.0,5.5436137225033795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
13025,2726142,110184.0,1939,1,100,76.2,4.4,0.7,7375650.1,80437.3,34.98,,,,,5.9707515055104405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
631,2591922,296076.0,1936,1,100,67.6,12.6,,,,,40.707671,-74.005764,1.0,1502.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
3659,2562613,69649.0,1923,1,100,59.6,11.4,,,,,40.763527,-73.975279,5.0,11201.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office
9320,2774110,144493.0,2005,1,100,59.5,7.7,0.4,4720400.0,51327.7,48.52,40.677301,-73.958161,8.0,305.0,5.524257005164247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
9490,3072352,155208.0,1929,1,100,78.5,4.3,0.6,8680023.9,92910.4,,40.663504,-73.942746,9.0,331.0,6.308280574284827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
3512,5229915,51520.0,1927,1,100,99.5,8.5,0.0,225869.7,2317.8,,40.788653,-73.979452,7.0,171.0,5.571012696691494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Multifamily Housing
